,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
188,BE,Rohrbachgraben,de,404,62.53869969,22.27722772,57.17821782,20.54455446,149,6.46,2.941176471,69.19504644,27.70897833,0.154798762,2627200,1217300,715
189,BE,Rütschelen,de,557,139.9497487,23.51885099,57.80969479,18.67145422,228,3.98,6.982543641,56.10972569,36.90773067,0.0,2625500,1224900,576
190,BE,Schwarzhäusern,de,522,137.7308707,20.68965517,59.1954023,20.11494253,217,3.79,10.34482759,52.25464191,34.48275862,2.917771883,2624900,1233500,433
191,BE,Thunstetten,de,3397,351.6563147,20.75360612,59.49367089,19.75272299,1467,9.66,19.62809917,53.82231405,26.13636364,0.413223141,2623200,1229300,488
192,BE,Ursenbach,de,896,97.70992366,20.53571429,60.26785714,19.19642857,371,9.17,5.895196507,62.88209607,31.00436681,0.218340611,2625300,1220700,661
193,BE,Wynau,de,1628,321.1045365,19.1031941,61.3022113,19.59459459,723,5.07,17.3828125,37.5,39.6484375,5.46875,2628700,1234300,444
194,BE,Bern,de,133883,2593.626501,16.6936803,66.04722033,17.25909936,63414,51.62,45.03003294,18.98856811,33.61751599,2.363882968,2600100,1199700,556
195,BE,Bolligen,de,6264,378.032589,19.52426565,51.45274585,29.02298851,2757,16.57,12.41711875,43.52019289,43.76130199,0.301386377,2604300,1202600,707
196,BE,Bremgarten bei Bern,de,4387,2308.947368,20.69751539,54.59311602,24.70936859,1908,1.9,45.74468085,32.44680851,16.4893617,5.319148936,2600000,1203100,523
197,BE,Kirchlindach,de,3160,264.2140468,17.59493671,58.2278481,24.17721519,1444,11.96,8.473154362,67.03020134,23.5738255,0.922818792,2598200,1205500,594
198,BE,Köniz,de,41784,819.1335032,19.34951177,60.18811028,20.46237794,18809,51.01,18.42929886,50.47003525,30.76772425,0.332941637,2598300,1197200,658
199,BE,Muri bei Bern,de,13054,1710.878113,18.51539758,54.25923089,27.22537153,5895,7.63,49.93412385,25.95520422,21.87088274,2.239789196,2603700,1197700,564
200,BE,Oberbalm,de,853,68.84584342,19.46072685,59.78898007,20.75029308,381,12.39,4.619124797,74.23014587,20.98865478,0.162074554,2597400,1191400,789
201,BE,Stettlen,de,3116,890.2857143,20.44287548,59.30680359,20.25032092,1354,3.5,22.63610315,50.42979943,26.64756447,0.286532951,2606500,1200900,597
202,BE,Vechigen,de,5298,213.4568896,19.74329936,58.13514534,22.1215553,2298,24.82,8.564535585,60.71572175,30.47848814,0.241254524,2609300,1199400,759
203,BE,Wohlen bei Bern,de,9282,255.561674,18.41198018,54.04007757,27.54794225,4144,36.32,8.35862069,54.56551724,32.77241379,4.303448276,2593900,1202500,605
204,BE,Zollikofen,de,10306,1912.059369,19.39646808,58.59693383,22.0065981,4692,5.39,42.43542435,43.72693727,12.54612546,1.291512915,2601200,1205300,559
205,BE,Ittigen,de,11351,2702.619048,18.74724694,58.73491322,22.51783984,5096,4.2,60.42654028,23.93364929,14.4549763,1.184834123,2603100,1202700,552
206,BE,Ostermundigen,de,17751,2978.355705,18.70317165,60.30646161,20.99036674,8554,5.96,42.37855946,31.99329983,25.46063652,0.167504188,2603600,1200600,559
207,BE,Biel/Bienne,de,55159,2603.067485,19.36220744,62.33796842,18.29982414,26339,21.19,45.51886792,7.877358491,45.37735849,1.226415094,2585500,1221200,478
208,BE,Evilard,de,2674,722.7027027,23.82198953,52.87958115,23.29842932,1099,3.7,29.15531335,30.24523161,40.59945504,0.0,2585000,1222000,820
209,BE,Arch,de,1594,249.8432602,20.20075282,59.59849435,20.20075282,715,6.38,16.09375,51.40625,27.1875,5.3125,2599300,1223900,474
210,BE,Büetigen,de,870,240.9972299,20.34482759,62.4137931,17.24137931,358,3.61,9.972299169,62.60387812,26.59279778,0.831024931,2592700,1217200,441
211,BE,Büren an der Aare,de,3583,284.3650794,21.12754675,59.41948088,19.45297237,1595,12.6,11.71813143,46.23911322,34.44180523,7.600950119,2595000,1220900,431
212,BE,Diessbach bei Büren,de,989,156.2401264,24.06471183,58.84732053,17.08796764,398,6.33,7.923930269,59.74643423,32.3296355,0.0,2594200,1217500,497
